id,name
1001301-037,萬年里
1001301-038,義勇里
1001301-039,光華里
1001301-040,永安里
1001301-041,新興里
1001301-042,公館里
1001301-043,龍華里
1001301-044,玉成里
1001301-045,頂柳里
1001301-046,大湖里
1001301-047,凌雲里
1001301-048,鵬程里
1001301-049,安鎮里
1001301-050,永光里
1001301-051,大洲里
1001301-053,大武里
1001301-054,前進里
1001301-055,清溪里
1001301-056,長安里
1001301-057,永順里
1001301-058,永昌里
1001301-059,斯文里
1001301-060,華山里
1001301-061,興樂里
1001301-062,明正里
1001301-063,太平里
1001301-064,中正里
1001301-065,勝利里
1001301-066,永城里
1001301-067,溝美里
1001301-068,北勢里
1001301-069,北興里
1001301-070,仁愛里
1001301-071,廣興里
1001301-073,崇蘭里
1001301-074,空翔里
1001301-075,潭墘里
1001301-076,三山里
1001301-077,海豐里
1001301-078,仁義里
1001301-079,和興里
1001301-080,信和里
1001301-081,崇武里
1001302-001,潮州里
1001302-002,同榮里
1001302-003,新榮里
1001302-004,新生里
1001302-005,光華里
1001302-006,彭城里
1001302-007,三星里
1001302-008,三共里
1001302-009,三和里
1001302-010,五魁里
1001302-011,蓬萊里
1001302-012,八爺里
1001302-013,永春里
1001302-014,富春里
1001302-015,光春里
1001302-016,興美里
1001302-017,檨子里
1001302-018,九塊里
1001302-019,泗林里
1001302-020,四春里
1001302-021,崙東里
1001303-001,新勝里
1001303-002,頂新里
1001303-003,頂中里
1001303-004,東和里
1001303-005,興台里
1001303-006,中興里
1001303-007,朝安里
1001303-008,八德里
1001303-009,東隆里
1001303-010,豐漁里
1001303-011,盛漁里
1001303-012,興漁里
1001303-013,鎮海里
1001303-014,嘉蓮里
1001303-015,南平里
1001303-016,船頭里
1001303-017,下廍里
1001303-018,大潭里
1001303-019,興東里
1001303-020,興農里
1001303-021,興和里
1001303-022,共和里
1001303-023,大鵬里
1001304-001,城南里
1001304-002,城北里
1001304-003,城西里
1001304-004,山腳里
1001304-005,網紗里
1001304-006,仁壽里
1001304-007,茄湖里
1001304-008,頭溝里
1001304-009,四溝里
1001304-010,德和里
1001304-011,龍水里
1001304-012,山海里
1001304-013,大光里
1001304-014,水泉里
1001304-015,南灣里
1001304-016,墾丁里
1001304-017,鵝鑾里
1001305-001,萬安村
1001305-002,萬惠村
1001305-003,萬全村
1001305-004,萬後村
1001305-005,萬生村
1001305-006,寶厝村
1001305-007,四維村
1001305-008,竹林村
1001305-009,廣安村
1001305-010,田厝村
1001305-011,崙頂村
1001305-012,厦北村
1001305-013,厦南村
1001305-014,上村村
1001305-015,加興村
1001305-016,社口村
1001305-017,磚寮村
1001305-018,社皮村
1001305-019,社上村
1001305-020,社中村
1001305-021,水泉村
1001305-022,新庄村
1001305-023,香社村
1001305-024,後村村
1001305-025,新鐘村
1001305-026,灣內村
1001305-027,興全村
1001305-028,興安村
1001305-029,水仙村
1001305-030,甘棠村
1001306-001,進興村
1001306-002,新潭村
1001306-003,潭頭村
1001306-004,香楊村
1001306-005,長興村
1001306-006,德成村
1001306-007,德協村
1001306-008,復興村
1001306-009,崙上村
1001306-010,德榮村
1001306-011,德和村
1001306-012,繁華村
1001306-013,繁昌村
1001306-014,繁榮村
1001306-015,繁隆村
1001306-016,榮華村
1001307-001,新田村
1001307-002,麟頂村
1001307-003,麟蹄村
1001307-004,麟趾村
1001307-005,田中村
1001307-006,田心村
1001307-007,田道村
1001308-001,九清村
1001308-002,九塊村
1001308-003,九明村
1001308-004,玉水村
1001308-005,大坵村
1001308-006,三塊村
1001308-007,後庄村
1001308-008,耆老村
1001308-009,洽興村
1001308-010,東寧村
1001308-011,玉泉村
1001309-001,玉田村
1001309-002,大平村
1001309-003,永春村
1001309-004,春林村
1001309-005,過江村
1001309-006,鐵店村
1001309-007,塔樓村
1001309-008,潮厝村
1001309-009,茄苳村
1001309-010,載興村
1001309-011,土庫村
1001309-012,三廍村
1001309-013,中和村
1001309-014,瀰力村
1001310-001,新圍村
1001310-002,高朗村
1001310-003,鹽北村
1001310-004,鹽中村
1001310-005,鹽南村
1001310-006,仕絨村
1001310-007,振興村
1001310-008,永隆村
1001310-009,久愛村
1001310-010,洛陽村
1001310-011,新二村
1001310-012,彭厝村
1001311-001,高樹村
1001311-002,長榮村
1001311-003,東興村
1001311-004,東振村
1001311-005,源泉村
1001311-006,建興村
1001311-007,大埔村
1001311-008,菜寮村
1001311-009,司馬村
1001311-010,舊寮村
1001311-011,新豐村
1001311-012,泰山村
1001311-013,南華村
1001311-014,廣福村
1001311-015,廣興村
1001311-016,舊庄村
1001311-017,田子村
1001311-018,鹽樹村
1001311-019,新南村
1001312-001,萬巒村
1001312-002,萬全村
1001312-003,萬和村
1001312-004,鹿寮村
1001312-005,硫黃村
1001312-006,泗溝村
1001312-007,五溝村
1001312-008,成德村
1001312-009,萬金村
1001312-010,赤山村
1001312-011,佳佐村
1001312-012,佳和村
1001312-013,新厝村
1001312-014,新置村
1001313-001,內埔村
1001313-002,內田村
1001313-003,興南村
1001313-004,義亭村
1001313-005,美和村
1001313-006,和興村
1001313-007,東寧村
1001313-008,豐田村
1001313-009,振豐村
1001313-010,富田村
1001313-011,竹圍村
1001313-012,東勢村
1001313-013,東片村
1001313-014,上樹村
1001313-015,老埤村
1001313-016,中林村
1001313-017,龍泉村
1001313-018,龍潭村
1001313-019,建興村
1001313-020,大新村
1001313-021,黎明村
1001313-022,隘寮村
1001313-023,水門村
1001314-001,竹田村
1001314-002,竹南村
1001314-003,糶糴村
1001314-004,履豐村
1001314-005,頭崙村
1001314-006,二崙村
1001314-007,美崙村
1001314-008,南勢村
1001314-009,西勢村
1001314-010,福田村
1001314-011,永豐村
1001314-012,六巷村
1001314-013,泗洲村
1001314-014,大湖村
1001314-015,鳳明村
1001315-001,新埤村
1001315-002,建功村
1001315-003,打鐵村
1001315-004,南豐村
1001315-005,萬隆村
1001315-006,箕湖村
1001315-007,餉潭村
1001316-001,枋寮村
1001316-002,新龍村
1001316-003,保生村
1001316-004,中寮村
1001316-005,安樂村
1001316-006,隆山村
1001316-007,天時村
1001316-008,地利村
1001316-009,人和村
1001316-010,內寮村
1001316-011,新開村
1001316-012,太源村
1001316-013,玉泉村
1001316-014,東海村
1001316-015,大庄村
1001317-001,瓦磘村
1001317-002,仙吉村
1001317-003,田洋村
1001317-004,港墘村
1001317-005,內庄村
1001317-006,新東村
1001317-007,新園村
1001317-008,烏龍村
1001317-009,興龍村
1001317-010,中洲村
1001317-011,南龍村
1001317-012,港西村
1001317-013,五房村
1001317-014,鹽埔村
1001317-015,共和村
1001318-001,崁頂村
1001318-002,園寮村
1001318-003,圍內村
1001318-004,力社村
1001318-005,洲子村
1001318-006,北勢村
1001318-007,越溪村
1001318-008,港東村
1001319-001,林邊村
1001319-002,光林村
1001319-003,仁和村
1001319-004,中林村
1001319-005,永樂村
1001319-006,水利村
1001319-007,崎峯村
1001319-008,田厝村
1001319-009,竹林村
1001319-010,鎮安村
1001320-001,溪洲村
1001320-002,溪南村
1001320-003,仁里村
1001320-004,溪北村
1001320-005,七塊村
1001320-006,萬華村
1001320-007,米崙村
1001320-008,壽元村
1001320-009,同安村
1001320-010,南安村
1001321-001,佳冬村
1001321-002,六根村
1001321-003,賴家村
1001321-004,萬建村
1001321-005,石光村
1001321-006,玉光村
1001321-007,昌隆村
1001321-008,豐隆村
1001321-009,大同村
1001321-010,羌園村
1001321-011,燄溫村
1001321-012,塭豐村
1001322-001,本福村
1001322-002,中福村
1001322-003,漁福村
1001322-004,大福村
1001322-005,南福村
1001322-006,天福村
1001322-007,上福村
1001322-008,杉福村
1001323-001,福興村
1001323-002,福安村
1001323-003,田中村
1001323-004,海口村
1001323-005,統埔村
1001323-006,溫泉村
1001323-007,保力村
1001323-008,新街村
1001323-009,埔墘村
1001323-010,射寮村
1001323-011,後灣村
1001324-001,滿州村
1001324-002,里德村
1001324-003,永靖村
1001324-004,港口村
1001324-005,响林村
1001324-006,長樂村
1001324-007,九棚村
1001324-008,港仔村
1001325-001,枋山村
1001325-002,加祿村
1001325-003,楓港村
1001325-004,善餘村
1001326-001,三地村
1001326-002,達來村
1001326-003,德文村
1001326-004,大社村
1001326-005,賽嘉村
1001326-006,口社村
1001326-007,馬兒村
1001326-008,安坡村
1001326-009,青山村
1001326-010,青葉村
1001327-001,霧台村
1001327-002,阿禮村
1001327-003,吉露村
1001327-004,大武村
1001327-005,佳暮村
1001327-006,好茶村
1001328-001,瑪家村
1001328-002,北葉村
1001328-003,凉山村
1001328-004,佳義村
1001328-005,排灣村
1001328-006,三和村
1001329-001,佳平村
1001329-002,武潭村
1001329-003,平和村
1001329-004,佳興村
1001329-005,泰武村
1001329-006,萬安村
1001330-001,來義村
1001330-002,義林村
1001330-003,丹林村
1001330-004,古樓村
1001330-005,文樂村
1001330-006,望嘉村
1001330-007,南和村
1001331-001,春日村
1001331-002,古華村
1001331-003,士文村
1001331-004,七佳村
1001331-005,歸崇村
1001331-006,力里村
1001332-001,楓林村
1001332-002,丹路村
1001332-003,草埔村
1001332-004,內文村
1001332-005,竹坑村
1001332-006,獅子村
1001332-007,內獅村
1001332-008,南世村
1001333-001,石門村
1001333-002,牡丹村
1001333-003,東源村
1001333-004,旭海村
1001333-005,高士村
1001333-006,四林村
1001401-001,富岡里
1001401-002,富豐里
1001401-003,岩灣里
1001401-004,南王里
1001401-005,卑南里
1001401-006,南榮里
1001401-007,新生里
1001401-008,民生里
1001401-009,寶桑里
1001401-010,馬蘭里
1001401-011,中心里
1001401-012,自強里
1001401-013,民族里
1001401-014,四維里
1001401-015,中華里
1001401-016,強國里
1001401-017,建國里
1001401-018,民權里
1001401-019,仁愛里
1001401-020,中正里
1001401-021,大同里
1001401-022,成功里
1001401-023,文化里
1001401-024,中山里
1001401-025,復國里
1001401-026,興國里
1001401-027,復興里
1001401-028,鐵花里
1001401-029,新園里
1001401-030,豐田里
1001401-031,豐年里
1001401-032,光明里
1001401-033,豐樂里
1001401-034,永樂里
1001401-035,康樂里
1001401-036,東海里
1001401-037,新興里
1001401-038,豐榮里
1001401-039,豐谷里
1001401-040,豐里里
1001401-041,豐原里
1001401-042,建和里
1001401-043,建興里
1001401-044,建業里
1001401-045,知本里
1001401-046,建農里
1001402-001,博愛里
1001402-002,忠孝里
1001402-003,三仙里
1001402-004,三民里
1001402-005,忠智里
1001402-006,忠仁里
1001402-007,和平里
1001402-008,信義里
1001403-001,德高里
1001403-002,豐泉里
1001403-003,新福里
1001403-004,中福里
1001403-005,里壠里
1001403-006,電光里
1001403-007,月眉里
1001404-001,嘉豐村
1001404-002,利吉村
1001404-003,富山村
1001404-004,富源村
1001404-005,明峰村
1001404-006,初鹿村
1001404-007,美農村
1001404-008,賓朗村
1001404-009,泰安村
1001404-010,太平村
1001404-011,利嘉村
1001404-012,東興村
1001404-013,溫泉村
1001405-001,瑞和村
1001405-002,瑞豐村
1001405-003,瑞源村
1001405-004,永安村
1001405-005,瑞隆村
1001405-006,鹿野村
1001405-007,龍田村
1001406-001,福文村
1001406-002,慶豐村
1001406-003,大坡村
1001406-004,大埔村
1001406-005,福原村
1001406-006,錦園村
1001406-007,新興村
1001406-008,萬安村
1001406-009,富興村
1001406-010,振興村
1001407-001,北源村
1001407-002,泰源村
1001407-003,東河村
1001407-004,尚德村
1001407-005,隆昌村
1001407-006,興昌村
1001407-007,都蘭村
1001408-001,樟原村
1001408-002,三間村
1001408-003,忠勇村
1001408-004,長濱村
1001408-005,竹湖村
1001408-006,寧埔村
1001409-001,美和村
1001409-002,三和村
1001409-003,華源村
1001409-004,北里村
1001409-005,泰和村
1001409-006,大王村
1001409-007,香蘭村
1001409-008,金崙村
1001409-009,多良村
1001410-001,大竹村
1001410-002,大鳥村
1001410-003,大武村
1001410-004,尚武村
1001410-005,南興村
1001411-001,公舘村
1001411-002,中寮村
1001411-003,南寮村
1001412-001,廣原村
1001412-002,霧鹿村
1001412-003,利稻村
1001412-004,海端村
1001412-005,崁頂村
1001412-006,加拿村
1001413-001,武陵村
1001413-002,永康村
1001413-003,紅葉村
1001413-004,鸞山村
1001413-005,桃源村
1001414-001,新興村
1001414-002,正興村
1001414-003,嘉蘭村
1001414-004,賓茂村
1001414-005,歷坵村
1001415-001,台坂村
1001415-002,土坂村
1001415-003,新化村
1001415-004,安朔村
1001415-005,森永村
1001415-006,南田村
1001416-001,東清村
1001416-002,朗島村
1001416-003,紅頭村
1001416-004,椰油村
1001501-001,民立里
1001501-002,民運里
1001501-003,民族里
1001501-004,主信里
1001501-005,主睦里
1001501-006,主和里
1001501-007,國威里
1001501-008,國風里
1001501-009,民德里
1001501-010,民意里
1001501-011,民治里
1001501-012,主義里
1001501-013,主工里
1001501-014,主農里
1001501-015,國治里
1001501-016,國富里
1001501-017,民政里
1001501-018,民勤里
1001501-019,民生里
1001501-020,主商里
1001501-021,主學里
1001501-022,國光里
1001501-023,國聯里
1001501-024,國強里
1001501-025,民心里
1001501-026,民樂里
1001501-027,民主里
1001501-028,主勤里
1001501-029,主力里
1001501-030,國安里
1001501-031,國魂里
1001501-032,國慶里
1001501-033,民享里
1001501-034,民有里
1001501-035,民權里
1001501-036,主計里
1001501-037,主權里
1001501-038,國華里
1001501-039,國防里
1001501-040,國福里
1001501-041,國裕里
1001501-042,主安里
1001501-043,國盛里
1001501-044,國興里
1001501-045,民孝里
1001502-001,鳳仁里
1001502-002,鳳義里
1001502-003,鳳禮里
1001502-004,鳳智里
1001502-005,鳳信里
1001502-006,山興里
1001502-007,大榮里
1001502-008,北林里
1001502-009,南平里
1001502-010,林榮里
1001502-011,長橋里
1001502-012,森榮里
1001503-001,中城里
1001503-002,啟模里
1001503-003,永昌里
1001503-004,泰昌里
1001503-005,國武里
1001503-006,源城里
1001503-007,長良里
1001503-008,樂合里
1001503-009,東豐里
1001503-010,觀音里
1001503-011,松浦里
1001503-012,春日里
1001503-013,德武里
1001503-014,三民里
1001503-015,大禹里
1001504-001,新城村
1001504-002,順安村
1001504-003,康樂村
1001504-004,北埔村
1001504-005,佳林村
1001504-006,嘉里村
1001504-007,嘉新村
1001504-008,大漢村
1001505-001,北昌村
1001505-002,勝安村
1001505-003,太昌村
1001505-004,永安村
1001505-005,慶豐村
1001505-006,吉安村
1001505-007,福興村
1001505-008,南華村
1001505-009,干城村
1001505-010,永興村
1001505-011,稻香村
1001505-012,南昌村
1001505-013,宜昌村
1001505-014,仁里村
1001505-015,東昌村
1001505-016,仁安村
1001505-017,仁和村
1001505-018,光華村
1001506-001,樹湖村
1001506-002,溪口村
1001506-003,豐山村
1001506-004,豐裡村
1001506-005,豐坪村
1001506-006,共和村
1001506-007,壽豐村
1001506-008,光榮村
1001506-009,池南村
1001506-010,平和村
1001506-011,志學村
1001506-012,米棧村
1001506-013,月眉村
1001506-014,水璉村
1001506-015,鹽寮村
1001507-001,大安村
1001507-002,大華村
1001507-003,大平村
1001507-004,大馬村
1001507-005,大同村
1001507-006,大進村
1001507-007,大全村
1001507-008,大興村
1001507-009,大富村
1001507-010,大豐村
1001507-011,東富村
1001507-012,西富村
1001507-013,南富村
1001507-014,北富村
1001508-001,豐濱村
1001508-002,新社村
1001508-003,磯崎村
1001508-004,港口村
1001508-005,靜浦村
1001509-001,瑞穗村
1001509-002,瑞美村
1001509-003,瑞良村
1001509-004,瑞祥村
1001509-005,瑞北村
1001509-006,舞鶴村
1001509-007,鶴岡村
1001509-008,奇美村
1001509-009,富源村
1001509-010,富民村
1001509-011,富興村
1001510-001,吳江村
1001510-002,東里村
1001510-003,萬寧村
1001510-004,新興村
1001510-005,竹田村
1001510-006,羅山村
1001510-007,石牌村
1001510-008,明里村
1001510-009,富里村
1001510-010,永豐村
1001510-011,豐南村
1001510-012,富南村
1001510-013,學田村
1001511-001,崇德村
1001511-002,富世村
1001511-003,秀林村
1001511-004,水源村
1001511-005,銅門村
1001511-006,文蘭村
1001511-007,景美村
1001511-008,佳民村
1001511-009,和平村
1001512-001,西林村
1001512-002,見晴村
1001512-003,萬榮村
1001512-004,明利村
1001512-005,馬遠村
1001512-006,紅葉村
1001513-001,崙山村
1001513-002,立山村
1001513-003,太平村
1001513-004,卓溪村
1001513-005,卓清村
1001513-006,古風村
1001601-002,復興里
1001601-003,長安里
1001601-004,中央里
1001601-005,啟明里
1001601-006,重慶里
1001601-007,中興里
1001601-008,光復里
1001601-009,光榮里
1001601-010,光明里
1001601-011,朝陽里
1001601-012,陽明里
1001601-013,重光里
1001601-014,西衛里
1001601-015,西文里
1001601-016,東文里
1001601-017,案山里
1001601-018,光華里
1001601-019,前寮里
1001601-020,石泉里
1001601-021,菜園里
1001601-022,東衛里
1001601-023,安宅里
1001601-024,烏崁里
1001601-025,興仁里
1001601-026,鐵線里
1001601-027,山水里
1001601-028,鎖港里
1001601-029,五德里
1001601-030,井垵里
1001601-031,嵵裡里
1001601-032,風櫃里
1001601-033,虎井里
1001601-034,桶盤里
1001602-001,湖西村
1001602-002,湖東村
1001602-003,青螺村
1001602-004,白坑村
1001602-005,南寮村
1001602-006,北寮村
1001602-007,紅羅村
1001602-008,西溪村
1001602-009,成功村
1001602-010,東石村
1001602-011,中西村
1001602-012,潭邊村
1001602-013,鼎灣村
1001602-014,許家村
1001602-015,沙港村
1001602-016,城北村
1001602-017,太武村
1001602-018,隘門村
1001602-019,林投村
1001602-020,尖山村
1001602-021,龍門村
1001602-022,菓葉村
1001602-S01,赤嶼
1001602-S02,番沙尾
1001602-S03,溪塭
1001602-S04,錠鉤嶼
1001602-S05,雞善嶼
1001602-S06,查坡嶼
1001602-S07,查某嶼
1001602-S08,香爐嶼
1001603-001,中屯村
1001603-002,講美村
1001603-003,城前村
1001603-004,鎮海村
1001603-005,港子村
1001603-006,岐頭村
1001603-007,小赤村
1001603-008,赤崁村
1001603-009,瓦硐村
1001603-010,後寮村
1001603-011,通梁村
1001603-012,吉貝村
1001603-013,鳥嶼村
1001603-014,員貝村
1001603-015,大倉村
1001603-S01,險礁嶼
1001604-001,橫礁村
1001604-002,合界村
1001604-003,小門村
1001604-004,竹灣村
1001604-005,大池村
1001604-006,二崁村
1001604-007,池東村
1001604-008,池西村
1001604-009,赤馬村
1001604-010,內垵村
1001604-011,外垵村
1001605-001,東安村
1001605-002,西安村
1001605-003,中社村
1001605-004,水垵村
1001605-005,將軍村
1001605-006,東坪村
1001605-007,西坪村
1001605-008,東吉村
1001605-009,花嶼村
1001605-S01,西吉嶼
1001606-001,東湖村
1001606-002,西湖村
1001606-003,中和村
1001606-004,平和村
1001606-005,海豐村
1001606-006,南港村
1001701-001,德義里
1001701-002,正義里
1001701-003,信義里
1001701-004,義重里
1001701-005,港通里
1001701-006,中船里
1001701-007,正船里
1001701-008,入船里
1001701-009,中砂里
1001701-010,正砂里
1001701-011,真砂里
1001701-012,砂灣里
1001701-013,建國里
1001701-014,中濱里
1001701-015,海濱里
1001701-016,社寮里
1001701-017,和憲里
1001701-018,平寮里
1001701-019,八斗里
1001701-020,碧砂里
1001701-021,長潭里
1001701-022,砂子里
1001701-023,中正里
1001701-024,正濱里
1001701-025,新豐里
1001701-026,新富里
1001701-S01,彭佳嶼
1001701-S02,棉花嶼
1001701-S03,花瓶嶼
1001701-S04,基隆嶼
1001702-001,長興里
1001702-002,正光里
1001702-003,富民里
1001702-004,永平里
1001702-005,永安里
1001702-006,八德里
1001702-007,自強里
1001702-008,六堵里
1001702-009,泰安里
1001702-010,堵北里
1001702-011,堵南里
1001702-012,瑪南里
1001702-013,瑪東里
1001702-014,瑪西里
1001702-015,友一里
1001702-016,友二里
1001702-017,正明里
1001702-018,百福里
1001702-019,實踐里
1001702-020,長安里
1001703-001,八西里
1001703-002,八堵里
1001703-003,八南里
1001703-004,過港里
1001703-005,碇內里
1001703-006,碇和里
1001703-007,暖同里
1001703-008,暖暖里
1001703-009,暖東里
1001703-010,暖西里
1001703-011,八中里
1001703-012,碇安里
1001703-013,碇祥里
1001704-001,林泉里
1001704-002,花崗里
1001704-003,虹橋里
1001704-004,水錦里
1001704-005,智仁里
1001704-006,和明里
1001704-007,忠勇里
1001704-008,玉田里
1001704-009,仁德里
1001704-010,博愛里
1001704-011,福仁里
1001704-012,誠仁里
1001704-013,吉仁里
1001704-014,育仁里
1001704-015,英仁里
1001704-016,龍門里
1001704-017,德厚里
1001704-018,曲水里
1001704-019,崇文里
1001704-020,文安里
1001704-021,兆連里
1001704-022,獅球里
1001704-023,書院里
1001704-024,朝棟里
1001704-025,明德里
1001704-026,同風里
1001704-027,文昌里
1001704-028,新店里
1001704-029,光華里
1001705-001,新建里
1001705-002,安民里
1001705-003,安平里
1001705-004,中山里
1001705-005,民治里
1001705-006,中興里
1001705-007,仁正里
1001705-008,健民里
1001705-009,通化里
1001705-010,居仁里
1001705-011,通明里
1001705-012,協和里
1001705-013,文化里
1001705-014,仙洞里
1001705-015,太白里
1001705-016,西榮里
1001705-017,西華里
1001705-018,西定里
1001705-019,西康里
1001705-020,德和里
1001705-021,中和里
1001705-022,德安里
1001705-023,和平里
1001705-024,和慶里
1001706-001,西川里
1001706-002,定國里
1001706-003,新西里
1001706-004,定邦里
1001706-005,慈仁里
1001706-006,干城里
1001706-007,永康里
1001706-008,嘉仁里
1001706-009,安和里
1001706-010,樂一里
1001706-011,外寮里
1001706-012,中崙里
1001706-013,內寮里
1001706-014,新崙里
1001706-015,三民里
1001706-016,四維里
1001706-017,五福里
1001706-018,六合里
1001706-019,七賢里
1001706-020,鶯歌里
1001706-021,武崙里
1001706-022,長樂里
1001706-023,興寮里
1001706-024,鶯安里
1001706-025,壯觀里
1001707-001,仁壽里
1001707-002,仁義里
1001707-003,義昭里
1001707-004,義幸里
1001707-005,義民里
1001707-006,義和里
1001707-007,智慧里
1001707-008,智誠里
1001707-009,禮儀里
1001707-010,禮東里
1001707-011,信綠里
1001707-012,東光里
1001707-013,東明里
1001707-014,東安里
1001707-015,孝岡里
1001707-016,東信里
1001707-017,孝深里
1001707-018,孝賢里
1001707-019,孝德里
1001707-020,孝忠里
1001801-001,南門里
1001801-002,福德里
1001801-003,南市里
1001801-004,關帝里
1001801-005,東門里
1001801-006,榮光里
1001801-007,成功里
1001801-008,下竹里
1001801-009,竹蓮里
1001801-010,寺前里
1001801-011,育賢里
1001801-012,中正里
1001801-013,公園里
1001801-014,頂竹里
1001801-015,南大里
1001801-016,振興里
1001801-017,親仁里
1001801-018,文華里
1001801-019,復中里
1001801-020,三民里
1001801-021,東園里
1001801-022,東勢里
1001801-023,光復里
1001801-024,豐功里
1001801-025,武功里
1001801-026,綠水里
1001801-027,東山里
1001801-028,光鎮里
1001801-029,新興里
1001801-030,柴橋里
1001801-031,高峰里
1001801-032,仙宮里
1001801-033,光明里
1001801-035,立功里
1001801-036,軍功里
1001801-037,建功里
1001801-038,前溪里
1001801-039,水源里
1001801-040,千甲里
1001801-041,埔頂里
1001801-042,龍山里
1001801-043,新莊里
1001801-044,仙水里
1001801-045,金山里
1001801-046,關東里
1001801-047,科園里
1001801-048,建華里
1001801-049,新光里
1001801-050,復興里
1001801-051,錦華里
1001801-052,湖濱里
1001801-053,明湖里
1001801-054,關新里
1001802-001,西門里
1001802-002,仁德里
1001802-003,潛園里
1001802-004,中央里
1001802-005,崇禮里
1001802-006,石坊里
1001802-007,興南里
1001802-008,北門里
1001802-009,中興里
1001802-010,大同里
1001802-011,中山里
1001802-012,長和里
1001802-013,新民里
1001802-014,民富里
1001802-015,水田里
1001802-016,文雅里
1001802-017,光田里
1001802-018,士林里
1001802-019,福林里
1001802-020,古賢里
1001802-021,湳雅里
1001802-022,舊社里
1001802-023,武陵里
1001802-024,南寮里
1001802-025,舊港里
1001802-026,康樂里
1001802-027,港北里
1001802-028,中寮里
1001802-029,海濱里
1001802-030,客雅里
1001802-031,育英里
1001802-032,曲溪里
1001802-033,西雅里
1001802-034,南勢里
1001802-035,大鵬里
1001802-036,境福里
1001802-037,磐石里
1001802-038,新雅里
1001802-039,光華里
1001802-040,金華里
1001802-041,金竹里
1001802-042,湳中里
1001802-043,金雅里
1001802-044,台溪里
1001802-045,中雅里
1001802-S01,新竹空軍基地
1001803-001,港南里
1001803-002,虎山里
1001803-003,虎林里
1001803-004,浸水里
1001803-005,樹下里
1001803-006,埔前里
1001803-007,中埔里
1001803-008,牛埔里
1001803-009,頂埔里
1001803-010,東香里
1001803-011,香村里
1001803-012,香山里
1001803-013,大庄里
1001803-014,美山里
1001803-015,朝山里
1001803-016,海山里
1001803-017,茄苳里
1001803-018,大湖里
1001803-019,南隘里
1001803-020,中隘里
1001803-021,內湖里
1001803-022,鹽水里
1001803-023,南港里
1001803-024,頂福里
1002001-001,荖藤里
1002001-002,後湖里
1002001-003,仁義里
1002001-004,中庄里
1002001-005,頂庄里
1002001-034,圳頭里
1002001-035,新店里
1002001-036,後庄里
1002001-037,王田里
1002001-038,東川里
1002001-039,太平里
1002001-041,盧厝里
1002001-042,鹿寮里
1002001-043,長竹里
1002001-044,短竹里
1002001-045,新開里
1002001-046,宣信里
1002001-047,興南里
1002001-048,豐年里
1002001-049,芳草里
1002001-050,芳安里
1002001-051,頂寮里
1002001-052,安寮里
1002001-053,興安里
1002001-054,興村里
1002001-055,興仁里
1002001-056,過溝里
1002001-057,民族里
1002001-058,朝陽里
1002001-059,華南里
1002001-060,東興里
1002001-061,中山里
1002001-062,中央里
1002001-063,林森里
1002001-064,北門里
1002001-065,蘭潭里
1002001-066,文雅里
1002001-067,安業里
1002001-068,義教里
1002002-001,香湖里
1002002-002,湖邊里
1002002-003,北榮里
1002002-005,重興里
1002002-009,竹圍里
1002002-010,新厝里
1002002-011,保安里
1002002-012,北湖里
1002002-013,下埤里
1002002-014,竹村里
1002002-015,大溪里
1002002-016,福全里
1002002-017,西平里
1002002-018,磚里
1002002-019,港坪里
1002002-020,頭港里
1002002-021,劉厝里
1002002-022,新西里
1002002-031,書院里
1002002-045,培元里
1002002-046,垂楊里
1002002-047,車店里
1002002-048,福民里
1002002-049,湖內里
1002002-050,美源里
1002002-051,育英里
1002002-052,致遠里
1002002-053,光路里
1002002-054,翠岱里
1002002-055,自強里
1002002-056,永和里
1002002-057,新富里
1002002-058,文化里
1002002-059,西榮里
1002002-060,國華里
1002002-061,番社里
1002002-062,導明里
1002002-063,慶安里
1002002-064,後驛里
1002002-065,福安里
1002002-066,獅子里
1002002-067,紅瓦里
1002002-068,保福里
1002002-069,保生里
1002002-070,北新里
6300100-002,莊敬里
6300100-003,東榮里
6300100-004,三民里
6300100-005,新益里
6300100-006,富錦里
6300100-007,新東里
6300100-008,富泰里
6300100-009,介壽里
6300100-010,精忠里
6300100-011,東光里
6300100-012,龍田里
6300100-013,東昌里
6300100-014,東勢里
6300100-015,中華里
6300100-016,民有里
6300100-017,民福里
6300100-018,慈祐里
6300100-019,安平里
6300100-020,鵬程里
6300100-021,自強里
6300100-022,吉祥里
6300100-024,新聚里
6300100-025,復盛里
6300100-026,中正里
6300100-027,中崙里
6300100-028,美仁里
6300100-029,吉仁里
6300100-030,敦化里
6300100-031,復源里
6300100-032,復建里
6300100-033,復勢里
6300100-034,福成里
6300100-035,松基里
6300200-001,西村里
6300200-002,正和里
6300200-003,興隆里
6300200-004,中興里
6300200-005,新仁里
6300200-006,興雅里
6300200-007,敦厚里
6300200-008,廣居里
6300200-009,安康里
6300200-010,六藝里
6300200-011,雅祥里
6300200-012,五常里
6300200-013,五全里
6300200-014,永吉里
6300200-015,長春里
6300200-016,四育里
6300200-017,四維里
6300200-018,永春里
6300200-019,富台里
6300200-020,國業里
6300200-021,松隆里
6300200-022,松友里
6300200-023,松光里
6300200-024,中坡里
6300200-025,中行里
6300200-026,大道里
6300200-027,大仁里
6300200-028,景新里
6300200-029,惠安里
6300200-030,三張里
6300200-031,三犁里
6300200-032,六合里
6300200-033,泰和里
